GeneSymbol	HumanGeneID	ChimpGeneID	LFC	HumanGeneExpression	ChimpGeneExpression
SURF1	6834	746511	0.1968299150466919	0.7249788641929626	0.6325190663337708
SURF2	6835	100608859	-0.6041495203971863	0.46436449885368347	0.7058722972869873
SURF4	6836	100608057	-0.8842505216598511	3.3001017570495605	6.09134578704834
STKLD1	169436	746554	-0.7558000683784485	0.006007937714457512	0.010144810192286968
REXO4	57109	473152	-1.4524403810501099	0.3204420804977417	0.8769556879997253
ADAMTS13	11093	473153	-0.6500557661056519	0.09007074683904648	0.14134161174297333
CACFD1	11094	745062	-0.5039150714874268	0.3351322114467621	0.4752364456653595
SLC2A6	11182	473154	0.8766463994979858	0.3847545087337494	0.20954960584640503
MYMK	389827	100609793	-1.371193766593933	0.008335929363965988	0.021563759073615074
ADAMTSL2	9719	464962	-0.026480769738554955	0.08768761157989502	0.08931198716163635
FAM163B	642968	746714	-0.7638325095176697	0.004302126821130514	0.0073049915954470634
DBH	1621	464827	1.8829526901245117	0.0013077826006338	0.00035457679769024253
SARDH	1757	464828	0.8924379348754883	0.14391972124576569	0.07752998918294907
VAV2	7410	473114	-0.36868971586227417	0.6926252245903015	0.894303560256958
BRD3OS	266655	104008042	-0.9385313987731934	0.30821260809898376	0.5907129645347595
BRD3	8019	464830	-0.6304505467414856	0.4633677005767822	0.7173156142234802
WDR5	11091	746901	-0.013358754105865955	0.5954944491386414	0.6010341048240662
RXRA	6256	464834	0.4299910068511963	1.0289486646652222	0.7637540102005005
COL5A1	1289	104008054	-1.317138433456421	7.703202724456787	19.194177627563477
FCN1	2219	464840	0.042599212378263474	0.00003774881406570785	0.0000366504791600164
OLFM1	10439	464841	-0.211251899600029	0.20649568736553192	0.2390584796667099
PPP1R26	9858	464842	0.04922372102737427	0.3985549509525299	0.38518592715263367
PIERCE1	138162	107976818	1.768985629081726	0.08371684700250626	0.024563776329159737
MRPS2	51116	107976817	-0.8070142269134521	0.7013365626335144	1.2270491123199463
LCN1	3933	107976819	0.47748616337776184	0.00006458250572904944	0.00004638496466213837
PAEP	5047	748128	-0.4155023992061615	0.0008502762648276985	0.0011340670753270388
LOC102723971	102723971	129136082	-0.9764379858970642	0.00004594936763169244	0.00009041004523169249
GLT6D1	360203	473088	-0.9048736095428467	0.00001023103959596483	0.000019156397684128024
LCN9	392399	100615071	8.611324310302734	0.002533091465011239	6.477147962868912e-6
SOHLH1	402381	473089	0.5689518451690674	0.000059721129218814895	0.00004025839371024631
KCNT1	57582	464846	-0.2912570834159851	0.0008726182859390974	0.0010678282706066966
CAMSAP1	157922	464848	0.16900043189525604	0.6842960715293884	0.6086531281471252
UBAC1	10422	746249	0.36994725465774536	1.101867437362671	0.8526369333267212
NACC2	138151	464851	-0.08447671681642532	1.272913932800293	1.3496745824813843
TMEM250	90120	748436	1.2920550107955933	0.9392153024673462	0.3835463225841522
LHX3	8022	746333	-0.7384106516838074	0.00018719685613177717	0.0003123074129689485
QSOX2	169714	464853	-0.14352840185165405	0.5229785442352295	0.5776838660240173
CCDC187	399693	464855	-1.5305296182632446	0.0004970186273567379	0.001435846439562738
GPSM1	26086	464915	-0.5281584858894348	1.493812918663025	2.1542086601257324
DNLZ	728489	464857	0.11188656836748123	0.1426825374364853	0.13203516602516174
CARD9	64170	464917	0.5636993646621704	0.04975254088640213	0.03366083279252052
SNAPC4	6621	464918	-0.3626447916030884	0.29052385687828064	0.37355002760887146
ENTR1	10807	464861	0.028548892587423325	0.7494442462921143	0.7347595691680908
PMPCA	23203	464862	-0.34176790714263916	0.7919409871101379	1.0036336183547974
INPP5E	56623	748603	0.0911581963300705	0.5136023759841919	0.48215389251708984
SEC16A	9919	464863	0.19565725326538086	1.3088033199310303	1.1428143978118896
NOTCH1	4851	464865	-0.8272395133972168	0.6649776101112366	1.1798611879348755
EGFL7	51162	464868	1.0913056135177612	0.15896619856357574	0.07460863143205643
AGPAT2	10555	748669	-0.3276781439781189	0.7034991383552551	0.882885754108429
DIPK1B	138311	464870	0.9418635964393616	0.20486989617347717	0.1066470742225647
LCN8	138307	464872	-0.1023135855793953	0.00012940254237037152	0.0001389128010487184
LCN15	389812	464873	0.9929252862930298	0.00008278759923996404	0.00004159728632657789
TMEM141	85014	748725	0.26550087332725525	1.4118930101394653	1.174567699432373
CCDC183	84960	464875	0.022419629618525505	0.042758893221616745	0.04209955409169197
RABL6	55684	100609480	-0.20575222373008728	1.6410887241363525	1.89264714717865
AJM1	389813	100611193	0.31999990344047546	0.17415331304073334	0.13950897753238678
