GeneSymbol	HumanGeneID	ChimpGeneID	LFC	HumanGeneExpression	ChimpGeneExpression
EPC2	26122	470713	0.19841475784778595	0.46349555253982544	0.4039399325847626
KIF5C	3800	470557	0.1508597880601883	0.07162127643823624	0.06451024860143661
LYPD6B	130576	470558	-1.1253361701965332	0.014680490829050541	0.032025840133428574
LYPD6	130574	459652	-2.4260013103485107	0.028524333611130714	0.1532902866601944
MMADHC	27249	459653	0.36136889457702637	3.0441417694091797	2.369637966156006
RND3	390	735757	0.045508384704589844	4.7964277267456055	4.647490501403809
RBM43	375287	470560	0.29692405462265015	0.14180415868759155	0.11542659997940063
NMI	9111	470714	-0.460909366607666	0.0886397510766983	0.12200456112623215
TNFAIP6	7130	460097	-0.8814897537231445	0.2243339866399765	0.4132852852344513
RIF1	55183	459657	-0.6531462669372559	0.4064894914627075	0.639242947101593
NEB	4703	459659	-0.10725347697734833	0.004939555190503597	0.005320768337696791
ARL5A	26225	736445	1.0004912614822388	0.8665264248847961	0.433115690946579
CACNB4	785	459660	-0.24563725292682648	0.01653103530406952	0.019599465653300285
STAM2	10254	459661	-0.3931629955768585	0.565834105014801	0.7430926561355591
FMNL2	114793	459663	0.16404898464679718	1.0394519567489624	0.9277281761169434
PRPF40A	55660	459664	-0.6575912237167358	0.7855920791625977	1.2392295598983765
ARL6IP6	151188	736630	-0.8672164678573608	0.2453988492488861	0.44764187932014465
GALNT13	114805	459667	-6.1274027824401855	0.0009171676356345415	0.06411810964345932
RPRM	56475	736900	0.11591695249080658	0.04157688096165657	0.03836696222424507
KCNJ3	3760	737029	-0.06614486128091812	0.006084491033107042	0.0063699474558234215
NR4A2	4929	459669	0.34683576226234436	0.05220400542020798	0.04104836657643318
GPD2	2820	459670	-1.077683687210083	0.2039443552494049	0.4304540753364563
GALNT5	11227	470563	-0.46281951665878296	0.22086003422737122	0.30439653992652893
ERMN	57471	459672	0.3138769567012787	0.0007079023635014892	0.0005694911233149469
CYTIP	9595	459673	-1.0926066637039185	0.0005439679371193051	0.0011600606376305223
ACVR1C	130399	470564	0.6423150897026062	0.009276771917939186	0.005943479482084513
ACVR1	90	470565	-3.1055150032043457	0.10455978661775589	0.8999488949775696
UPP2	151531	470566	3.776477098464966	0.0012221845099702477	0.00008918747334973887
CCDC148	130940	737914	1.4995278120040894	0.008006924763321877	0.0028318020049482584
PKP4	8502	459676	-0.43027788400650024	0.8237523436546326	1.1100006103515625
DAPL1	92196	738215	-0.08347958326339722	0.0013260747073218226	0.0014050696045160294
TANC1	85461	459678	-0.7445522546768188	0.5539383888244629	0.9280983805656433
WDSUB1	151525	459679	-0.5839616060256958	0.1614193469285965	0.24196110665798187
