GeneSymbol	HumanGeneID	ChimpGeneID	LFC	HumanGeneExpression	ChimpGeneExpression
DDX59	83479	737453	-0.24634885787963867	0.23374509811401367	0.27726873755455017
CAMSAP2	23271	457611	0.09408461302518845	1.3502485752105713	1.2650026082992554
GPR25	2848	469633	-2.7008936405181885	0.00010735638352343813	0.0006980361067689955
INAVA	55765	101058404	-0.40065836906433105	0.01168686244636774	0.015427947044372559
KIF21B	23046	457613	-0.39517658948898315	0.06032998859882355	0.07934018969535828
CACNA1S	779	469635	-1.129668116569519	0.0013909060508012772	0.0030434192158281803
ASCL5	647219	100614803	-0.5644344091415405	0.0007568261353299022	0.00111920025665313
TMEM9	252839	738117	-0.1820383369922638	1.6880308389663696	1.9150466918945312
IGFN1	91156	457615	-0.5643975138664246	0.0037266993895173073	0.005510930437594652
PKP1	5317	457616	-0.23781922459602356	0.11045029014348984	0.1302439570426941
TNNT2	7139	457618	0.16153156757354736	0.21383163332939148	0.19118160009384155
LAD1	3898	738395	-0.5333677530288696	0.025854388251900673	0.0374191515147686
TNNI1	7135	469636	-1.6846930980682373	0.009977960027754307	0.03207634761929512
PHLDA3	23612	457620	-0.5210244059562683	1.5354593992233276	2.2033441066741943
CSRP1	1465	457621	-0.08814302831888199	9.931639671325684	10.557343482971191
NAV1	89796	457622	0.11391714960336685	1.5765109062194824	1.4568153619766235
IPO9	55705	457623	-0.883040726184845	0.6931288838386536	1.2783087491989136
SHISA4	149345	738980	-0.36471763253211975	0.8952089548110962	1.1526975631713867
LMOD1	25802	469637	0.0440073236823082	2.240995168685913	2.17366886138916
TIMM17A	10440	739007	0.2273387461900711	1.1058756113052368	0.9446490406990051
RNPEP	6051	469638	-0.0039492202922701836	1.4797685146331787	1.4838247299194336
ELF3	1999	739176	-0.2778512239456177	0.0032040728256106377	0.0038845788221806288
GPR37L1	9283	457626	-1.2755409479141235	0.0033300290815532207	0.00806165300309658
ARL8A	127829	469138	-0.11527581512928009	1.832607626914978	1.9850478172302246
PTPN7	5778	739158	-1.0603901147842407	0.0002541934372857213	0.0005301192286424339
LGR6	59352	457627	-0.4717376232147217	0.05026882886886597	0.06971174478530884
UBE2T	29089	457628	0.6316849589347839	0.3427550494670868	0.2212217003107071
PPP1R12B	4660	457629	-0.15476073324680328	0.7011439800262451	0.7805393934249878
SYT2	127833	469641	-0.8031708598136902	0.002748227445408702	0.004795470274984837
KDM5B	10765	457630	-0.40305662155151367	1.2285279035568237	1.62449049949646
RABIF	5877	457633	-0.6058499217033386	0.25955724716186523	0.395013689994812
KLHL12	59349	457634	-0.06041065230965614	0.8288699984550476	0.8643145561218262
ADIPOR1	51094	457635	-0.6433708667755127	1.4606834650039673	2.281550168991089
CYB5R1	51706	740001	-0.07817204296588898	1.4441571235656738	1.5245672464370728
TMEM183A	92703	457636	-0.1805158108472824	0.41154754161834717	0.4664022922515869
PPFIA4	8497	740187	-0.11163707077503204	0.2241482138633728	0.24218173325061798
MYOG	4656	469647	-0.3610956072807312	0.005707039963454008	0.007330127526074648
ADORA1	134	457638	0.4805533289909363	0.2767088711261749	0.1983179897069931
MYBPH	4608	457639	0.7040600180625916	0.018557030707597733	0.011391090229153633
CHI3L1	1116	457640	-0.49707329273223877	0.12893599271774292	0.18197350203990936
CHIT1	1118	457641	-0.1658480316400528	0.00007804291817592457	0.00008755052112974226
BTG2	7832	740912	-0.1577066332101822	1.4409235715866089	1.6073682308197021
FMOD	2331	457644	0.5871511101722717	1.9536066055297852	1.300430178642273
PRELP	5549	469649	-1.682134985923767	0.26185545325279236	0.8403006792068481
OPTC	26254	741181	0.1882193684577942	0.0001510030560893938	0.0001325336197623983
ATP2B4	493	457646	-0.21692533791065216	3.8520474433898926	4.477057456970215
LAX1	54900	741370	0.365612655878067	0.00015754859487060457	0.00012227964180056006
ZBED6	100381270	104004594	0.34307169914245605	1.787037968635559	1.408831000328064
ZC3H11A	9877	462805	-0.032030873000621796	2.060875177383423	2.107142686843872
LOC128031836	128031836	129135928	0.07163830101490021	1.78714919090271	1.7005739212036133
SNRPE	6635	741566	-0.8934237957000732	0.45011159777641296	0.8361179828643799
SOX13	9580	457652	-0.370654821395874	0.35929441452026367	0.46454596519470215
ETNK2	55224	457653	0.20722155272960663	0.25760021805763245	0.22313429415225983
REN	5972	469651	-1.4317617416381836	0.0008892848854884505	0.002399076707661152
KISS1	3814	457654	1.4123148918151855	0.05469787120819092	0.020550446584820747
GOLT1A	127845	741492	0.09423719346523285	0.0038366997614502907	0.003594095353037119
PLEKHA6	22874	457656	0.8381597399711609	0.11907175183296204	0.06660357117652893
PPP1R15B	84919	742092	0.1941504031419754	0.7852245569229126	0.6863549947738647
PIK3C2B	5287	457657	-0.04503563046455383	0.303702175617218	0.3133321702480316
MDM4	4194	457658	0.28649628162384033	0.6349950432777405	0.5206266045570374
LRRN2	10446	104004696	0.4261079728603363	0.057116881012916565	0.04251020401716232
NFASC	23114	457660	0.4860067665576935	0.6318002939224243	0.4511045515537262
CNTN2	6900	457662	1.0474460124969482	0.003942363895475864	0.0019074099836871028
TMEM81	388730	457663	0.5367453098297119	0.09722235798835754	0.06701772660017014
RBBP5	5929	457665	0.7551024556159973	0.5117876529693604	0.3032363951206207
DSTYK	25778	457666	0.39245355129241943	0.6238734126091003	0.4752872586250305
TMCC2	9911	742878	0.42920827865600586	0.2291741818189621	0.17020061612129211
NUAK2	81788	457667	-0.05102827399969101	0.2937594950199127	0.30433574318885803
KLHDC8A	55220	469653	0.6722889542579651	0.0063791763968765736	0.004002999048680067
