GeneSymbol	HumanGeneID	ChimpGeneID	LFC	HumanGeneExpression	ChimpGeneExpression
CCND1	595	747442	-2.2373735904693604	1.6950563192367554	7.992832183837891
LTO1	220064	451387	0.01496168877929449	0.3991834223270416	0.3950650095939636
FGF19	9965	747710	-0.53809654712677	0.006385289132595062	0.009271793998777866
FGF4	2249	747727	1.0818356275558472	0.0018849590560421348	0.0008905061986297369
FGF3	2248	466693	-0.33857297897338867	0.0010162470862269402	0.0012850497150793672
ANO1	55107	451719	-0.2642246186733246	0.2601674795150757	0.3124586343765259
FADD	8772	451389	1.169842004776001	0.9147574305534363	0.406582236289978
PPFIA1	8500	451390	0.08099037408828735	0.8190160989761353	0.7743046879768372
CTTN	2017	104001238	-1.3190704584121704	1.8597148656845093	4.640087127685547
SHANK2	22941	466694	0.0053038145415484905	0.11027826368808746	0.10987359285354614
DHCR7	1717	451393	-1.1472631692886353	0.4886343479156494	1.0822924375534058
NADSYN1	55191	451395	1.6087533235549927	0.8603324294090271	0.28208714723587036
KRTAP5-7	440050	134807361	0.5960868000984192	0.001105302362702787	0.0007312082452699542
KRTAP5-11	440051	129135291	-0.33201003074645996	3.1222680263454095e-6	3.9302044569922145e-6
XNDC1N	100133315	451397	0.21763160824775696	0.03106394223868847	0.026714246720075607
RNF121	55298	466700	-0.16503551602363586	0.5367076396942139	0.6017532348632812
IL18BP	10068	748234	-0.10784215480089188	0.09387095272541046	0.10115677118301392
NUMA1	4926	451398	0.10562769323587418	2.6135005950927734	2.4289886951446533
LRRC51	120356739	129388400		0.0829608291387558	
LAMTOR1	55004	451399	0.23660869896411896	2.802769660949707	2.378817319869995
ANAPC15	25906	101058140	-0.9050040245056152	0.20421841740608215	0.38240915536880493
FOLR3	2352	748291	-0.44535601139068604	0.00017957828822545707	0.00024452278739772737
FOLR1	2348	451401	-1.7775506973266602	0.015770895406603813	0.05406951159238815
FOLR2	2350	100614013	-0.07946931570768356	0.0009415126405656338	0.0009948298102244735
INPPL1	3636	451403	-0.23104418814182281	2.370516300201416	2.7822372913360596
PHOX2A	401	748324	7.330151081085205	0.40437909960746765	0.0025130046997219324
CLPB	81570	748346	-1.4833950996398926	0.24296359717845917	0.6793407201766968
PDE2A	5138	451405	-0.020661773160099983	0.04834281653165817	0.04904014617204666
ARAP1	116985	451406	0.10891713947057724	1.1105486154556274	1.0297937393188477
STARD10	10809	451407	0.3365408778190613	0.41228020191192627	0.3265002965927124
ATG16L2	89849	748375	-0.30623167753219604	0.1497032791376114	0.18510417640209198
FCHSD2	9873	451409	-2.6696181297302246	0.08427251875400543	0.5361929535865784
P2RY2	5029	466702	0.8542258143424988	0.0034173238091170788	0.0018903339514508843
P2RY6	5031	451410	0.04544339329004288	0.012250238098204136	0.011870382353663445
ARHGEF17	9828	451411	-1.0851110219955444	0.955656886100769	2.02746319770813
RELT	84957	466703	-0.2787162661552429	0.07221795618534088	0.08760868012905121
FAM168A	23201	451412	-0.9902514815330505	0.4396408498287201	0.873360276222229
PLEKHB1	58473	748454	-1.5317587852478027	0.060219258069992065	0.1741168349981308
RAB6A	5870	451413	-0.9707090854644775	1.4192010164260864	2.781355142593384
MRPL48	51642	451414	-0.23490099608898163	0.34891805052757263	0.41061583161354065
COA4	51287	451415	-0.3885577321052551	0.7493445873260498	0.9809550642967224
PAAF1	80227	466705	-1.0623785257339478	0.16737842559814453	0.3495483696460724
DNAJB13	374407	748520	-0.983405590057373	0.0008852233295328915	0.0017501988913863897
UCP2	7351	451416	-0.6399648785591125	0.1402820348739624	0.21860025823116302
UCP3	7352	748551	-0.07658183574676514	0.014138993807137012	0.014909803867340088
C2CD3	26005	451417	0.1710478812456131	0.3391127586364746	0.3011990487575531
PPME1	51400	451419	-0.854008138179779	0.5935312509536743	1.072817087173462
P4HA3	283208	748564	0.7062056064605713	0.25739559531211853	0.1577654927968979
PGM2L1	283209	451420	0.278032511472702	0.3068367540836334	0.25305286049842834
KCNE3	10008	466706	-0.7449715733528137	0.017865516245365143	0.029941555112600327
LIPT2	387787	451421	0.3061121702194214	0.0580880343914032	0.046982672065496445
POLD3	10714	451422	-0.30918481945991516	0.23587507009506226	0.29225096106529236
CHRDL2	25884	466898	-1.0587950944900513	0.061529550701379776	0.12817780673503876
RNF169	254225	466707	0.3703579008579254	0.6854599118232727	0.5302653312683105
XRRA1	143570	466708	0.13654419779777527	0.13302922248840332	0.12101610004901886
SPCS2	9789	748664	-1.0674790143966675	0.3468884527683258	0.7269977331161499
NEU3	10825	748654	-1.1215565204620361	0.08710607886314392	0.18952679634094238
SLCO2B1	11309	466711	-5.447689533233643	0.0018209924455732107	0.07947419583797455
TPBGL	100507050	466712	-4.281184196472168	0.0045722718350589275	0.08889899402856827
ARRB1	408	451424	-2.536350965499878	0.1087229996919632	0.6307237148284912
RPS3	6188	100610616	-3.687518835067749	2.238401174545288	28.83976173400879
KLHL35	283212	451425	0.8662758469581604	0.0553303100168705	0.03035205416381359
GDPD5	81544	451427	-1.5654760599136353	0.09282808750867844	0.2747480869293213
SERPINH1	871	466899	-4.107333660125732	1.1738234758377075	20.231748580932617
MAP6	4135	451428	0.4244687557220459	0.06644299626350403	0.049507543444633484
MOGAT2	80168	466713	-12.75963020324707	0.000012594709914992563	0.08734128624200821
DGAT2	84649	466714	-0.7218900322914124	0.011962574906647205	0.019730370491743088
UVRAG	7405	451430	-1.2098265886306763	0.17800156772136688	0.4117351174354553
WNT11	7481	451431	-0.7827727794647217	0.12266736477613449	0.2110411524772644
THAP12	5612	748747	-0.9703744053840637	0.4057292342185974	0.7949651479721069
GVQW3	100506127	100614137	-0.524380087852478	0.027453472837805748	0.039486754685640335
EMSY	56946	466716	-0.2633883059024811	0.2934248149394989	0.3521961569786072
LRRC32	2615	451434	-1.846561312675476	0.31071937084198	1.1174771785736084
TSKU	25987	451436	-0.628502607345581	0.7519726753234863	1.1625193357467651
ACER3	55331	748831	-0.30860182642936707	0.2435350865125656	0.30161985754966736
B3GNT6	192134	451437	-0.7886484265327454	0.00009309458982897922	0.00016081675130408257
CAPN5	726	451438	-0.5829746127128601	0.6058303117752075	0.9074941873550415
