GeneSymbol	HumanGeneID	ChimpGeneID	LFC	HumanGeneExpression	ChimpGeneExpression
GNAS	2778	469986	-1.4923548698425293	6.65086030960083	18.712051391601562
NELFCD	51497	458370	0.2824031114578247	1.452130675315857	1.1939712762832642
CTSZ	1522	736240	-1.88861882686615	0.6557736396789551	2.4282023906707764
TUBB1	81027	736308	0.7356436252593994	0.0023340897168964148	0.0014017376815900207
ATP5F1E	514	100613526	-7.490532875061035	0.030352957546710968	5.458535194396973
PRELID3B	51012	458372	0.12835656106472015	1.0584899187088013	0.9683839082717896
ZNF831	128611	469988	-0.42925193905830383	0.00014385672693606466	0.0001937081542564556
EDN3	1908	469989	-0.42216241359710693	0.021949514746665955	0.029410909861326218
PHACTR3	116154	736574	-0.36569899320602417	0.00752199487760663	0.009692133404314518
SYCP2	10388	458373	0.43715834617614746	0.012491516768932343	0.009226083755493164
FAM217B	63939	458374	-0.18976660072803497	0.259406179189682	0.2958732843399048
PPP1R3D	5509	469992	-0.8800493478775024	0.1488179862499237	0.27389031648635864
CDH26	60437	736695	-2.5514979362487793	0.0022790259681642056	0.013360622338950634
CDH4	1002	743453	-0.9943735599517822	0.011689641512930393	0.023288283497095108
TAF4	6874	458381	-0.48326876759529114	0.25093889236450195	0.350789338350296
LSM14B	149986	458382	0.5842808485031128	1.1293954849243164	0.7532861828804016
PSMA7	5688	458383	0.13781887292861938	5.609778881072998	5.098684310913086
SS18L1	26039	458384	-0.378796249628067	0.23879140615463257	0.31049007177352905
MTG2	26164	458452	-0.7910646200180054	0.23399107158184052	0.4048866629600525
HRH3	11255	458385	0.43676578998565674	0.0005481426487676799	0.00040496172732673585
OSBPL2	9885	737641	0.6996407508850098	0.7684201598167419	0.47313588857650757
ADRM1	11047	458386	1.5893083810806274	2.5575790405273438	0.8499621152877808
LAMA5	3911	458387	0.08672162890434265	2.50803542137146	2.3617169857025146
RPS21	6227	737911	1.1738877296447754	14.371816635131836	6.369953155517578
CABLES2	81928	737853	-0.07658564299345016	0.22901654243469238	0.24150238931179047
RBBP8NL	140893	737961	0.22898627817630768	0.0008681624312885106	0.0007407458615489304
GATA5	140628	458389	-0.12216095626354218	0.01005645003169775	0.010945077054202557
SLCO4A1	28231	458390	-1.004010796546936	0.015249394811689854	0.03058369643986225
NTSR1	4923	100611876	1.467479944229126	0.04770385101437569	0.01725035160779953
MRGBP	55257	738462	-0.9599131345748901	0.4805811643600464	0.9348229765892029
OGFR	11054	458394	0.41971901059150696	1.2931246757507324	0.9667015075683594
COL9A3	1299	745218	-0.3346249461174011	0.3039095103740692	0.38324493169784546
TCFL5	10732	458455	-0.14314423501491547	0.32348600029945374	0.3572285771369934
DIDO1	11083	100612452	-0.30317506194114685	0.6075507402420044	0.7496306896209717
GID8	54994	469997	0.0669436976313591	0.8747847080230713	0.8351204991340637
SLC17A9	63910	738781	0.08778394758701324	0.2858528792858124	0.2689781188964844
BHLHE23	128408	469998	-0.33883917331695557	0.001098024658858776	0.0013887140667065978
YTHDF1	54915	470035	0.14827749133110046	1.272000789642334	1.1477608680725098
BIRC7	79444	746160	-1.5185571908950806	0.0037432198878377676	0.010724488645792007
NKAIN4	128414	739082	-1.6545696258544922	0.06246182695031166	0.19664809107780457
ARFGAP1	55738	458456	0.14527574181556702	1.0278105735778809	0.9293530583381653
COL20A1	57642	739138	0.12088362872600555	0.005780272651463747	0.005315678659826517
CHRNA4	1137	469999	-0.8763834238052368	0.0019711246713995934	0.0036185267381370068
KCNQ2	3785	739390	-0.4708811938762665	0.004027141258120537	0.005581439472734928
EEF1A2	1917	458406	-3.4044594764709473	0.06885208934545517	0.7290571331977844
PPDPF	79144	746506	-0.08286578953266144	6.307545185089111	6.680446147918701
PTK6	5753	458409	1.6207454204559326	0.0032184445299208164	0.00104653334710747
SRMS	6725	470000	3.2174015045166016	0.010774938389658928	0.0011584584135562181
FNDC11	79025	739744	-0.9921250939369202	0.0039170584641397	0.007791471667587757
HELZ2	85441	100611129	-0.01431273203343153	0.4642634093761444	0.4688922166824341
GMEB2	26205	458411	0.16373765468597412	0.42004647850990295	0.3749794065952301
STMN3	50861	458412	0.9303759336471558	0.7658456563949585	0.4018557369709015
RTEL1	51750	746784	-0.8517665863037109	0.19908714294433594	0.35929444432258606
ARFRP1	10139	107970099	-0.5342755317687988	0.5474644899368286	0.792846143245697
ZGPAT	84619	470003	0.012143692933022976	0.7323952317237854	0.726256251335144
