GeneSymbol	HumanGeneID	ChimpGeneID	LFC	HumanGeneExpression	ChimpGeneExpression
ERICH6B	220081	100607993	-0.3210926949977875	0.000029483506295946427	0.00003683304748847149
CBY2	220082	742441	-0.9844403266906738	0.00002261453846585937	0.00004474389788811095
SIAH3	283514	467274	-0.23898287117481232	0.0021189276594668627	0.002500674454495311
ZC3H13	23091	452581	-0.5289888381958008	0.42917343974113464	0.6192618608474731
CPB2	1361	452582	-0.6203390955924988	0.0000776888700784184	0.00011942616401938722
LCP1	3936	452583	-2.4347758293151855	0.0018558257725089788	0.01003408432006836
LRRC63	220416	452585	-1.494041085243225	0.0010630738688632846	0.002994433045387268
RUBCNL	80183	452587	-1.1018006801605225	0.010859315283596516	0.023306524381041527
LRCH1	23143	452708	0.016263704746961594	0.38410836458206177	0.3798025846481323
ESD	2098	452709	0.4459593892097473	2.59389328956604	1.9041666984558105
HTR2A	3356	467355	1.0769224166870117	0.03172668069601059	0.015039683319628239
SUCLA2	8803	452711	0.4784368574619293	1.0394614934921265	0.7460785508155823
NUDT15	55270	741013	-1.2107890844345093	0.1854064166545868	0.42914947867393494
MED4	29079	452713	1.2761048078536987	0.5462088584899902	0.22553446888923645
ITM2B	9445	452714	-2.56546950340271	1.2357385158538818	7.314924716949463
RB1	5925	452715	-0.9932926297187805	0.3044320046901703	0.606039822101593
LPAR6	10161	741241	1.2729897499084473	0.10316387563943863	0.04268934950232506
RCBTB2	1102	452716	-0.9771884083747864	0.08020766824483871	0.15789882838726044
CYSLTR2	57105	741426	1.4496104717254639	0.004050031770020723	0.00148279860150069
FNDC3A	22862	467356	0.013228096999228	1.1768544912338257	1.166113257408142
MLNR	2862	744690	9.080218315124512	1.0158436298370361	0.0018767606234177947
CDADC1	81602	467357	0.3020329475402832	0.12136626243591309	0.0984412282705307
CAB39L	81617	452718	-0.004149280954152346	0.4731879234313965	0.4745508134365082
SETDB2	83852	452719	-0.2487131804227829	0.16694332659244537	0.19835318624973297
PHF11	51131	741956	0.0382215790450573	0.32388514280319214	0.3154170513153076
RCBTB1	55213	452720	-0.6453856825828552	0.4526307284832001	0.7079856991767883
ARL11	115761	467358	-0.6148291826248169	0.0007828297675587237	0.0011988072656095028
EBPL	84650	452721	0.3002675175666809	1.007874608039856	0.8184967637062073
KPNA3	3839	452722	0.1417827010154724	0.9802058339118958	0.8884570598602295
SPRYD7	57213	467360	-0.28934329748153687	0.15901736915111542	0.1943325698375702
TRIM13	10206	452724	-0.25341832637786865	0.35372617840766907	0.42165157198905945
KCNRG	283518	467361	-0.06060650199651718	0.16821491718292236	0.175432026386261
DLEU7	220107	742755	0.6709248423576355	0.001520907855592668	0.0009552881820127368
RNASEH2B	79621	452726	-0.3609270751476288	0.05627986788749695	0.07227747142314911
C13orf42	647166	112205259	0.38351142406463623	0.0002176393463741988	0.0001668356853770092
FAM124A	220108	745584	-0.023686734959483147	0.05093139037489891	0.05177450552582741
INTS6	26512	452729	-2.5934643745422363	0.11938802152872086	0.7205619812011719
SERPINE3	647174	452728	1.3187280893325806	0.00047486202674917877	0.0001903665834106505
