GeneSymbol	HumanGeneID	ChimpGeneID	LFC	HumanGeneExpression	ChimpGeneExpression
TOGARAM2	165186	742593	0.8727489113807678	0.004446079023182392	0.0024280273355543613
PCARE	388939	459125	0.16779451072216034	0.00009233019954990596	0.00008219257870223373
CLIP4	79745	470343	0.20178307592868805	0.33257731795310974	0.28916776180267334
ALK	238	459127	-0.11775502562522888	0.013775295577943325	0.01494681742042303
YPEL5	51646	459128	-0.11495161801576614	1.1837589740753174	1.2819384336471558
LBH	81606	742836	-0.03301188722252846	3.7215843200683594	3.8077237606048584
LCLAT1	253558	459129	-1.0834734439849854	0.08355097472667694	0.17705555260181427
CAPN13	92291	470345	-0.6322430968284607	0.00026728547527454793	0.0004142852558288723
GALNT14	79623	459130	-2.2595670223236084	0.006727027706801891	0.03221222013235092
CAPN14	440854	470346	0.5014920830726624	0.0018023326992988586	0.0012731242459267378
EHD3	30845	459131	0.40523457527160645	0.6674097776412964	0.5039701461791992
XDH	7498	470347	0.17102955281734467	0.007760003209114075	0.006892501376569271
SRD5A2	6716	100614992	-2.648252010345459	0.0007107490673661232	0.004455737769603729
MEMO1	51072	743477	0.3100711703300476	0.32301971316337585	0.26054832339286804
DPY30	84661	743512	-1.62594735622406	0.2014448642730713	0.6217490434646606
SPAST	6683	459133	-0.220371812582016	0.3889526426792145	0.4531429708003998
SLC30A6	55676	746054	-0.7140583992004395	0.3146559000015259	0.5161653757095337
NLRC4	58484	459135	-0.27377384901046753	0.00023189307830762118	0.00028035088325850666
YIPF4	84272	743691	-1.6413767337799072	0.31300172209739685	0.9764508008956909
BIRC6	57448	459138	0.2780837118625641	1.4671131372451782	1.2099071741104126
TTC27	55622	459142	0.11665917932987213	0.47415804862976074	0.43732592463493347
LTBP1	4052	459143	0.21339735388755798	6.183388710021973	5.33319616317749
RASGRP3	25780	470348	0.2340661734342575	0.06912223994731903	0.058770157396793365
FAM98A	25940	459144	0.18826118111610413	1.2165937423706055	1.0677591562271118
CRIM1	51232	746406	-1.1929233074188232	3.4616243839263916	7.9138102531433105
FEZ2	9637	459148	-0.4199662208557129	0.5269933342933655	0.7050623893737793
VIT	5212	100611830	-1.3569942712783813	0.026454489678144455	0.06776342540979385
STRN	6801	470350	-1.0449103116989136	0.3607836067676544	0.7443825006484985
HEATR5B	54497	459152	-0.030383894219994545	0.5697258710861206	0.5818518400192261
GPATCH11	253635	459153	2.1307897567749023	0.23999261856079102	0.054798197001218796
EIF2AK2	5610	459155	0.20628391206264496	0.7824899554252625	0.6782364249229431
SULT6B1	391365	493985	-2.067418336868286	0.000025992570954258554	0.00010894421575358137
CEBPZOS	100505876	104004940	-1.3677058219909668	0.1525277942419052	0.3936130404472351
CEBPZ	10153	459156	-0.12125305086374283	0.7083081603050232	0.770412027835846
NDUFAF7	55471	459157	-1.99326491355896	0.09913530200719833	0.3946942985057831
PRKD3	23683	459158	0.2807551920413971	1.0091590881347656	0.8306993842124939
QPCT	25797	744549	0.623884379863739	0.3110179007053375	0.20182617008686066
CDC42EP3	10602	459161	0.19343452155590057	1.49934983253479	1.3112133741378784
RMDN2	151393	470351	0.7505840063095093	0.045774806290864944	0.027206847444176674
CYP1B1	1545	459163	0.007583044935017824	0.5849301218986511	0.5818637013435364
ATL2	64225	459164	-0.26469549536705017	0.3608516454696655	0.4335208535194397
HNRNPLL	92906	470353	0.19523672759532928	0.7524101138114929	0.6571772694587708
GALM	130589	459166	-0.9076648354530334	0.1194482147693634	0.22408561408519745
SRSF7	6432	459167	-2.73980712890625	0.34607717394828796	2.311729907989502
GEMIN6	79833	459168	-1.0590976476669312	0.12183839082717896	0.2538658678531647
DHX57	90957	459169	0.2528594434261322	0.35710492730140686	0.29969367384910583
MORN2	729967	459170	2.0350587368011475	0.46885669231414795	0.11440010368824005
ARHGEF33	100271715	470355	-0.3388640880584717	0.008049066178500652	0.010180139914155006
SOS1	6654	459171	-0.5215137600898743	0.454208642244339	0.6519986391067505
CDKL4	344387	735724	-0.042770929634571075	0.00856876838952303	0.0088266059756279
MAP4K3	8491	459173	0.5081753730773926	0.9936812520027161	0.698668360710144
TMEM178A	130733	735970	-2.4861791133880615	0.02339365892112255	0.13107281923294067
THUMPD2	80745	459174	-0.5055551528930664	0.23886723816394806	0.3391125500202179
