GeneSymbol	HumanGeneID	ChimpGeneID	LFC	HumanGeneExpression	ChimpGeneExpression
MAML1	9794	471772	0.0960303321480751	0.6625878214836121	0.6199197173118591
LTC4S	4056	739986	-0.28328004479408264	0.0365486703813076	0.044478219002485275
MGAT4B	11282	471774	-1.1219102144241333	0.9456980228424072	2.058169364929199
SQSTM1	8878	462333	0.19323822855949402	5.021378040313721	4.391899585723877
MRNIP	51149	740029	0.09973257035017014	0.3227532207965851	0.3011952340602875
TBC1D9B	23061	471775	0.03330822288990021	1.8531984090805054	1.810902714729309
RNF130	55819	741135	-0.10068318992853165	0.2520928680896759	0.27031442523002625
RASGEF1C	255426	462335	0.6134237051010132	0.012702791951596737	0.008303099311888218
MAPK9	5601	462336	-0.6133754253387451	0.36307036876678467	0.5554375052452087
GFPT2	9945	462337	0.14303359389305115	1.30276620388031	1.1798018217086792
CNOT6	57472	462338	-0.1636449545621872	0.5023590326309204	0.5626991391181946
SCGB3A1	92304	100612815	1.1469329595565796	0.000761557137593627	0.00034390718792565167
FLT4	2324	462339	2.9229631423950195	0.11995936185121536	0.01581737957894802
OR2Y1	134083	471778	-2.241410970687866	6.700629910483258e-6	0.00003168455441482365
MGAT1	4245	462340	-0.025774050503969193	0.43253517150878906	0.44033193588256836
ZFP62	643836	462341	-0.1221093013882637	0.19062240421772003	0.20745910704135895
BTNL8	79908	741207	-2.0584728717803955	0.00001807319677027408	0.00007528303103754297
BTNL9	153579	462343	7.817773342132568	0.00011931532208109275	5.288248985380051e-7
OR2V1	26693	471780	3.0566275119781494	0.00001017129125102656	1.2224735428389977e-6
TRIM7	81786	741704	-3.5065674781799316	2.0980478439014405e-6	0.00002384500294283498
TRIM41	90933	741738	-3.3027870655059814	4.967830022906128e-7	4.902354703517631e-6
RACK1	10399	462344	-0.07940880954265594	6.341199991766189e-7	6.700016683680587e-7
TRIM52	84851	462346	0.477900892496109	3.400139405584923e-7	2.441373396777635e-7
DUSP22	56940	750495	-20.55893325805664	3.756119042463979e-7	0.5802229642868042
IRF4	3662	462386	-14.369133949279785	3.727777766471263e-7	0.007888427004218102
EXOC2	55770	462387	-21.151655197143555	2.819880648985418e-7	0.6569214463233948
HUS1B	135458	743518	0.3739149570465088	0.013313944451510906	0.01027417927980423
FOXQ1	94234	471837	0.3729184567928314	0.04495472460985184	0.03471488133072853
FOXF2	2295	750558	0.13722491264343262	0.09999170899391174	0.0909191146492958
FOXC1	2296	750577	-1.382042646408081	0.30257436633110046	0.7886211276054382
GMDS	2762	462390	0.6627399921417236	0.05850706994533539	0.036957599222660065
MYLK4	340156	471840	0.5664328336715698	0.01690521650016308	0.011415828950703144
WRNIP1	56897	462392	-0.1736905872821808	0.7363524436950684	0.8305615186691284
SERPINB1	1992	471841	-1.4624375104904175	0.0720369964838028	0.198514923453331
SERPINB9	5272	744242	-1.1499472856521606	0.07836448401212692	0.17389532923698425
SERPINB6	5269	100611419	-0.7138895392417908	0.6743448376655579	1.1060740947723389
NQO2	4835	462395	1.285654067993164	0.32068029046058655	0.13153818249702454
RIPK1	8737	462397	-0.23127815127372742	0.26555126905441284	0.31172385811805725
BPHL	670	462398	-2.303571939468384	0.04746205732226372	0.23430997133255005
TUBB2A	7280	462399	-2.1179888248443604	0.2264532446861267	0.9830071926116943
PSMG4	389362	462401	-1.6813337802886963	0.10515209287405014	0.3372483253479004
SLC22A23	63027	744613	-1.1888571977615356	0.053797271102666855	0.12264276295900345
PXDC1	221749	744743	-0.11602256447076797	2.3004252910614014	2.493069648742676
FAM50B	26240	462405	-1.8568804264068604	0.03626786544919014	0.13137075304985046
PRP4K	8899	462406	-0.23841102421283722	0.6674084067344666	0.7873367667198181
FAM217A	222826	750661	0.5305307507514954	0.00003607287726481445	0.00002497325294825714
TEX56P	404220	100611582	-6.364744186401367	0.000040335431549465284	0.0033240357879549265
ECI2	10455	471843	0.2936732769012451	1.4460164308547974	1.1796923875808716
CDYL	9425	462408	0.12060302495956421	0.5250592231750488	0.4829511046409607
RPP40	10799	471844	-2.1751039028167725	0.0440695621073246	0.1990262120962143
LYRM4	57128	462409	1.2661287784576416	0.11695223301649094	0.04862568899989128
PPP1R3G	648791	100612256	-0.14185571670532227	0.07171030342578888	0.07911965250968933
FARS2	10667	462410	0.08005890250205994	0.05081485956907272	0.04807182401418686
NRN1	51299	462412	0.8403444290161133	0.34428876638412476	0.19228880107402802
F13A1	2162	462413	0.589823842048645	0.08783866465091705	0.058362122625112534
LY86	9450	745667	0.564315140247345	0.00023145739396568388	0.00015652917500119656
RREB1	6239	462416	0.24317122995853424	0.846297025680542	0.7150245904922485
SSR1	6745	100614603	-1.1110087633132935	1.5053551197052002	3.251516342163086
CAGE1	285782	462418	-0.1892489343881607	0.0007984094554558396	0.0009103224729187787
RIOK1	83732	471847	-0.2186511904001236	0.3432995676994324	0.39947888255119324
DSP	1832	462420	-0.18549370765686035	2.2803122997283936	2.5931849479675293
SNRNP48	154007	462421	-0.18868204951286316	0.2839917838573456	0.32367169857025146
BMP6	654	471851	0.032596323639154434	0.2310991734266281	0.22593624889850616
TXNDC5	81567	100615889	0.2721497714519501	8.032618522644043	6.651688575744629
BLOC1S5	63915	463205	-0.12029477208852768	0.3608745038509369	0.392255038022995
EEF1E1	9521	462423	0.06389616429805756	0.42285263538360596	0.40453338623046875
SLC35B3	51000	462424	-0.8396087288856506	0.22363977134227753	0.40021786093711853
TFAP2A	7020	462426	-1.184482216835022	0.05660267919301987	0.1286475956439972
GCNT2	2651	462428	-0.7567710876464844	0.02305510826408863	0.03895632550120354
C6orf52	347744	463144	3.9554243087768555	0.01667081192135811	0.00107462122105062
PAK1IP1	55003	463143	0.44154292345046997	0.4400395452976227	0.32402166724205017
TMEM14C	51522	746543	0.5854493379592896	2.925964117050171	1.9499845504760742
TMEM14B	81853	746566	-0.7772454619407654	0.7500312328338623	1.285445213317871
MAK	4117	746604	-2.483703851699829	0.001110444194637239	0.0062110647559165955
GCM2	9247	462430	5.49623441696167	0.0020825201645493507	0.00004613790224539116
SYCP2L	221711	462431	0.6201030015945435	0.011455150321125984	0.007453001104295254
ELOVL2	54898	750765	-1.6023410558700562	0.03157533332705498	0.09587395936250687
SMIM13	221710	746737	-0.08935040980577469	0.4149601459503174	0.4414723813533783
ERVFRD-1	405754	471856	0.12420478463172913	0.0005199720035307109	0.000477079302072525
NEDD9	4739	104006758	-0.7517905235290527	0.6341450214385986	1.0678249597549438
TMEM170B	100113407	750772	-0.0184174757450819	0.055553846061229706	0.056267593055963516
ADTRP	84830	462435	0.8216562271118164	0.0027480090502649546	0.001554801594465971
HIVEP1	3096	471857	-0.3432987630367279	0.3997073769569397	0.5070903897285461
EDN1	1906	462437	0.22364042699337006	0.4272420406341553	0.3658908009529114
PHACTR1	221692	462438	0.11107054352760315	0.03082326240837574	0.028539283201098442
TBC1D7	51256	462439	-2.1165578365325928	0.07102155685424805	0.3079906702041626
GFOD1	54438	101057093	-0.36412283778190613	0.14965851604938507	0.19262529909610748
SIRT5	23408	747069	-0.894593358039856	0.0964682474732399	0.17934276163578033
NOL7	51406	462443	0.08015391230583191	0.8315190076828003	0.7865810394287109
RANBP9	10048	462444	-0.7126673460006714	0.7669554352760315	1.2569105625152588
MCUR1	63933	462445	-0.6162508726119995	0.39166584610939026	0.6003792881965637
RNF182	221687	471860	-0.8190942406654358	0.06501918286085129	0.11471321433782578
CD83	9308	462446	1.2462575435638428	0.04336138814687729	0.0182785727083683
JARID2	3720	462450	-1.0866295099258423	0.2544099688529968	0.5403090119361877
DTNBP1	84062	747324	-0.6866944432258606	0.2468557208776474	0.39733681082725525
MYLIP	29116	462452	-2.1770219802856445	0.12468072772026062	0.5638300776481628
GMPR	2766	462453	-0.33111175894737244	0.29072538018226624	0.36572742462158203
ATXN1	6310	747421	-0.854576051235199	0.3658551275730133	0.6615492701530457
LOC127903862	127903862	129144219	0.06107316538691521	0.9837166666984558	0.9429424405097961
STMND1	401236	747449	-2.4297802448272705	0.00188473891466856	0.010155186988413334
RBM24	221662	750853	0.09981570392847061	0.5024951100349426	0.46890443563461304
