GeneSymbol	HumanGeneID	ChimpGeneID	LFC	HumanGeneExpression	ChimpGeneExpression
SLC8A3	6547	467491	-0.2860328257083893	0.00975531991571188	0.01189449429512024
COX16	51241	101057907	0.2244882583618164	0.7446863651275635	0.6373760104179382
SYNJ2BP	55333	453003	0.12927499413490295	0.594713568687439	0.5437411665916443
MED6	10001	453004	-0.66731858253479	0.4127750098705292	0.6555356383323669
TTC9	23508	738434	0.44159001111984253	0.14761029183864594	0.10868880152702332
MAP3K9	4293	467498	-0.6976918578147888	0.03229856863617897	0.05238530412316322
PCNX1	22990	453006	-1.5142149925231934	0.43517446517944336	1.2430469989776611
SIPA1L1	26037	453008	-1.5276646614074707	0.21936067938804626	0.632457971572876
RGS6	9628	453009	-0.47653770446777344	0.0019141942029818892	0.002663410734385252
DPF3	8110	739260	0.19075623154640198	0.061755597591400146	0.0541069433093071
DCAF4	26094	467501	0.29770219326019287	0.20165567100048065	0.16405639052391052
ZFYVE1	53349	467502	-0.21759800612926483	0.5225961208343506	0.6076726913452148
RBM25	58517	453012	-0.41428783535957336	0.8281431794166565	1.1036173105239868
PSEN1	5663	739740	-0.5411991477012634	0.6094841361045837	0.886910080909729
PAPLN	89932	739796	0.24004040658473969	0.13195838034152985	0.11173200607299805
NUMB	8650	453014	0.6134822964668274	1.2690013647079468	0.8294410109519958
HEATR4	399671	101059120	0.11917924880981445	0.0022339429706335068	0.002056816592812538
RIOX1	79697	104002100	0.2582278549671173	0.3868805468082428	0.3234763741493225
ACOT2	10965	453017	-0.4942958950996399	0.2550817131996155	0.35931655764579773
ACOT4	122970	453018	0.2578057646751404	0.031725890934467316	0.02653423510491848
ACOT6	641372	453019	-6.861407279968262	0.001129704643972218	0.1313573122024536
DNAL1	83544	739908	-0.264554500579834	0.23744814097881317	0.2852381467819214
PNMA1	9240	100611868	-0.5587362051010132	1.157281756401062	1.7046509981155396
MIDEAS	91748	453022	-0.04284524917602539	0.6869588494300842	0.7076661586761475
PTGR2	145482	740765	0.36338096857070923	0.13636673986911774	0.10600341856479645
ZNF410	57862	453024	0.14495831727981567	1.1197773218154907	1.012732744216919
FAM161B	145483	467505	0.5594680309295654	0.17275922000408173	0.11722617596387863
COQ6	51004	740390	-0.40690070390701294	0.28420335054397583	0.3768066167831421
ENTPD5	957	453027	-1.4392732381820679	0.0730489119887352	0.1980971246957779
BBOF1	80127	453029	-0.11319824308156967	0.05355033278465271	0.05792129039764404
ALDH6A1	4329	467506	-1.1260960102081299	0.33942264318466187	0.7408486604690552
LIN52	91750	453030	-1.2397809028625488	0.06884213536977768	0.16257941722869873
VSX2	338917	741059	0.3092351257801056	0.00021354567434173077	0.00017234620463568717
ABCD4	5826	453032	0.2785600423812866	0.4073861539363861	0.3358546197414398
VRTN	55237	101057922	-1.173300862312317	0.0002078130783047527	0.00046867484343238175
SYNDIG1L	646658	740745	5.961081504821777	0.10951045900583267	0.001757888006977737
NPC2	10577	450192	-0.3224591612815857	3.1764075756073	3.971971273422241
ISCA2	122961	740854	-1.5611501932144165	0.24000591039657593	0.7082310318946838
LTBP2	4053	453034	-1.6734455823898315	1.567076325416565	4.998589515686035
AREL1	9870	453036	0.1777089238166809	0.6752998232841492	0.5970365405082703
FCF1	51077	467509	-0.8840811252593994	0.3959738314151764	0.7308048605918884
YLPM1	56252	453038	-0.08977166563272476	0.8726426959037781	0.9286679029464722
PROX2	283571	467510	0.3268236219882965	0.0001598772214492783	0.0001274685055250302
DLST	1743	453039	-0.14016184210777283	1.9785923957824707	2.1804656982421875
RPS6KL1	83694	741779	-0.5152834057807922	0.05221940204501152	0.07463587820529938
