GeneSymbol	HumanGeneID	ChimpGeneID	LFC	HumanGeneExpression	ChimpGeneExpression
PAK2	5062	460965	-0.1731308400630951	1.3131846189498901	1.480619192123413
SENP5	205564	471052	0.43114763498306274	0.619122326374054	0.4591854214668274
NCBP2	22916	460966	0.09842747449874878	1.2671959400177002	1.1836251020431519
NCBP2AS2	152217	460967	-0.048029061406850815	0.6639269590377808	0.686401903629303
PIGZ	80235	743894	-0.7519738674163818	0.07005783915519714	0.11798407882452011
MELTF	4241	100612834	1.6131596565246582	0.1452236920595169	0.04747096449136734
DLG1	1739	460968	-0.07453013211488724	1.1118305921554565	1.170777678489685
BDH1	622	460970	3.248847723007202	0.3763393759727478	0.03958941251039505
LOC112268458	112268458	134809638	-1.819419264793396	0.0058415839448571205	0.020617233589291573
RUBCN	9711	129143667	-0.4767182767391205	0.3429822623729706	0.4772854149341583
FYTTD1	84248	744356	-0.9838636517524719	0.7401976585388184	1.463929533958435
LRCH3	84859	460972	-2.849501132965088	0.05213018134236336	0.37572887539863586
DRC9	84223	107970893	-3.24076771736145	0.0015154278371483088	0.014325293712317944
RPL35A	6165	129143668	9.869599342346191	0.010645396076142788	0.000011379321222193539
LMLN	89782	460976	-5.050779342651367	0.014021819457411766	0.46477261185646057
ZNF595	152687	471114	-0.000059249239711789414	3.723689872003888e-7	3.7238427808006236e-7
ZNF718	255403	461034	-0.0002057059173239395	3.7245953876663407e-7	3.725126589415595e-7
ZNF732	654254	100609994	-0.014485571533441544	2.76018255362942e-7	2.78803611308831e-7
ZNF141	7700	100610082	-0.00048395435442216694	3.72793010683381e-7	3.729180946265842e-7
ZNF721	170960	471115	-19.86730194091797	2.7321772222421714e-7	0.26131388545036316
PIGG	54872	461039	-19.735443115234375	3.725674275756319e-7	0.325210839509964
PDE6B	5158	129135331	1.6608645915985107	0.039628513157367706	0.012532500550150871
ATP5ME	521	129143827	-4.786988735198975	0.11637520790100098	3.212829828262329
PCGF3	10336	461045	-0.6188933253288269	0.6321271657943726	0.9707555770874023
CPLX1	10815	107974146	0.28928735852241516	0.020531080663204193	0.016800710931420326
GAK	2580	461048	-0.6236186027526855	0.7312257289886475	1.1266249418258667
TMEM175	84286	461050	0.6390784382820129	0.3411444425582886	0.21905669569969177
DGKQ	1609	461052	-0.22288578748703003	0.409945011138916	0.4784327745437622
SLC26A1	10861	100611967	-0.5658481121063232	0.00852520763874054	0.012619501911103725
FGFRL1	53834	104005949	0.5896162986755371	1.2118998765945435	0.8053312301635742
RNF212	285498	100612329	0.4061850309371948	0.01030996534973383	0.007780066691339016
SPON2	10417	738673	2.056285858154297	2.181926727294922	0.5246098637580872
CTBP1	1487	738792	-0.6752564907073975	0.7930097579956055	1.2663419246673584
MAEA	10296	461061	-0.5921908020973206	0.784767746925354	1.1830642223358154
UVSSA	57654	461063	-1.2922046184539795	0.14756152033805847	0.3613811433315277
NKX1-1	54729	750451	-0.10126651078462601	0.000026604831873555668	0.00002853939622582402
FAM53A	152877	739145	-1.3035213947296143	0.030357619747519493	0.07493190467357635
SLBP	7884	471120	0.7833182215690613	1.2041088342666626	0.6996220350265503
TMEM129	92305	461065	0.2462659627199173	0.767024576663971	0.6466597318649292
TACC3	10460	461066	-0.08845797181129456	0.22137106955051422	0.23536905646324158
FGFR3	2261	461067	-1.9209086894989014	0.0390552394092083	0.14788715541362762
LETM1	3954	461068	-0.7377230525016785	0.6786454319953918	1.1316697597503662
NSD2	7468	461070	-0.6169751286506653	0.4712952971458435	0.7228049635887146
NELFA	7469	461071	-0.23067715764045715	0.6778774261474609	0.7954115867614746
NICOL1	401115	461072	-0.6469536423683167	0.36982911825180054	0.5790999531745911
NAT8L	339983	107974150	-0.4630274176597595	0.06281356513500214	0.0865841880440712
POLN	353497	739657	-0.08336414396762848	0.05480504035949707	0.058065157383680344
HAUS3	79441	104005956	-0.8116980791091919	0.21546027064323425	0.378192275762558
MXD4	10608	461074	0.4761829078197479	1.7537719011306763	1.2607464790344238
ZFYVE28	57732	461076	1.0086915493011475	0.08308960497379303	0.04129526764154434
CFAP99	402160	750504	0.44778358936309814	0.0005117531400173903	0.0003752011980395764
RNF4	6047	100608453	-1.196656584739685	0.6189706325531006	1.4187294244766235
FAM193A	8603	461078	-0.2412887066602707	0.6536494493484497	0.7726450562477112
TNIP2	79155	461079	0.07766459137201309	0.7902077436447144	0.7487932443618774
SH3BP2	6452	750514	0.204257994890213	0.41918763518333435	0.36384856700897217
ADD1	118	740376	-2.826697826385498	0.46930569410324097	3.329482078552246
SLC75A1	10227	461081	1.2735899686813354	1.3273191452026367	0.5490179657936096
NOP14	8602	471124	-0.1514039933681488	0.5483775734901428	0.6090554594993591
GRK4	2868	461082	-0.6810249090194702	0.05356760695576668	0.08588378131389618
HTT	3064	461084	-0.16995227336883545	0.84071946144104	0.9458272457122803
MSANTD1	345222	740673	0.13844071328639984	0.018669141456484795	0.016960924491286278
RGS12	6002	461085	-0.7983546257019043	0.2874762713909149	0.4999547302722931
HGFAC	3083	107974156	-0.7249985933303833	0.005990807898342609	0.009902200661599636
DOK7	285489	750536	1.0062581300735474	0.03517777845263481	0.01751275733113289
LRPAP1	4043	461086	-1.8621156215667725	0.499510794878006	1.8159234523773193
ADRA2C	152	465178	-4.359583377838135	0.0117662213742733	0.24154745042324066
OTOP1	133060	471127	-1.1237702369689941	0.0001899830240290612	0.00041400286136195064
TMEM128	85013	461088	0.12001871317625046	0.3135329782962799	0.2885054349899292
LYAR	55646	461089	0.29918956756591797	0.25741904973983765	0.2092067301273346
ZBTB49	166793	461090	0.12342759221792221	0.1594887375831604	0.14641129970550537
NSG1	27065	461091	-0.13986515998840332	0.23374834656715393	0.2575444281101227
STX18	53407	741790	0.4705336391925812	0.5656929612159729	0.40825924277305603
MSX1	4487	461092	0.1636943519115448	0.5062898993492126	0.451983243227005
CYTL1	54360	742207	-0.12235461175441742	0.37144240736961365	0.40431874990463257
STK32B	55351	461094	-0.04090923070907593	0.1580299735069275	0.16257523000240326
EVC2	132884	461676	-0.5025107860565186	0.17030297219753265	0.24126429855823517
EVC	2121	461097	-0.08713094145059586	0.46036434173583984	0.4890246093273163
CRMP1	1400	750614	0.4879935681819916	0.2511666417121887	0.179085835814476
C4orf50	389197	471130	0.32435253262519836	0.00020893049077130854	0.0001668637414695695
JAKMIP1	152789	129135325	-1.4940546751022339	0.0011425655102357268	0.0032183730509132147
LOC128125818	128125818	129143684	3.2496368885040283	0.0008568728808313608	0.00009009033965412527
WFS1	7466	461100	0.30847790837287903	1.917215347290039	1.5481383800506592
PPP2R2C	5522	461101	-0.05599845200777054	0.020462799817323685	0.021272683516144753
MAN2B2	23324	461102	0.4134054481983185	0.7001680135726929	0.5257204174995422
MRFAP1	93621	107974174	0.15781566500663757	5.252047061920166	4.707836627960205
MRFAP1L2	93622	107974176	-0.2124805897474289	0.3153103291988373	0.3653433620929718
S100P	6286	742845	2.7910542488098145	0.006404615473002195	0.0009253414464183152
